DiaMesAno,HoraMinutosSegundos,Latitude,Longitude,Velocidade,Altitude,Satelites,GyroX,GyroY,GyroZ
2392015,1520,0.00000,0.00000,0.00,0.00,0,-9.21,0.00,0.00
2392015,1520,0.00000,0.00000,0.00,0.00,0,-9.21,0.00,0.00
2392015,1520,0.00000,0.00000,0.00,0.00,0,-9.21,0.00,0.00
2392015,1520,0.00000,0.00000,0.00,0.00,0,-9.21,0.00,0.00
2392015,1521,0.00000,0.00000,0.00,0.00,0,-9.21,0.00,0.00
2392015,1521,0.00000,0.00000,0.00,0.00,0,-9.21,0.00,0.00
2392015,1521,0.00000,0.00000,0.00,0.00,0,-9.21,0.00,0.00
2392015,1521,0.00000,0.00000,0.00,0.00,0,-9.21,0.00,0.00
2392015,1521,0.00000,0.00000,0.00,0.00,0,-10.09,0.00,0.00
2392015,1521,0.00000,0.00000,0.00,0.00,0,-10.09,0.00,0.00
2392015,1521,0.00000,0.00000,0.00,0.00,0,-10.09,0.00,0.00
2392015,1521,0.00000,0.00000,0.00,0.00,6,-10.09,0.00,0.00
2392015,1521,0.00000,0.00000,0.00,0.00,6,-10.09,0.00,0.00
2392015,1522,0.00000,0.00000,0.00,0.00,6,-10.09,0.00,0.00
2392015,1522,0.00000,0.00000,0.00,0.00,6,-10.09,0.00,0.00
2392015,1522,0.00000,0.00000,0.00,0.00,6,-10.09,0.00,0.00
2392015,1522,0.00000,0.00000,0.00,0.00,6,-10.09,0.00,0.00
2392015,1522,0.00000,0.00000,0.00,0.00,6,-10.09,0.00,0.00
2392015,1522,0.00000,0.00000,0.00,0.00,6,-10.09,0.00,0.00
2392015,1522,0.00000,0.00000,0.00,0.00,6,-10.09,0.00,0.00
2392015,1522,0.00000,0.00000,0.00,0.00,7,-10.09,0.00,0.00
2392015,1523,0.00000,0.00000,0.00,0.00,7,-10.09,0.00,0.00
2392015,1523,0.00000,0.00000,0.00,0.00,7,-10.09,0.00,0.00
2392015,1523,0.00000,0.00000,0.00,0.00,7,-10.09,0.00,0.00
2392015,1523,0.00000,0.00000,0.00,0.00,7,-10.09,0.00,0.00
2392015,1523,0.00000,0.00000,0.00,0.00,7,-10.09,0.00,0.00
2392015,1523,0.00000,0.00000,0.00,0.00,7,-10.09,0.00,0.00
2392015,1523,0.00000,0.00000,0.00,0.00,7,-10.09,0.00,0.00
2392015,1523,0.00000,0.00000,0.00,0.00,7,-10.09,0.00,0.00
2392015,1523,0.00000,0.00000,0.00,0.00,7,-10.09,0.00,0.00
2392015,1524,0.00000,0.00000,0.00,0.00,7,-10.92,0.00,0.00
2392015,1524,0.00000,0.00000,0.00,0.00,7,-12.64,0.00,0.00
2392015,1524,0.00000,0.00000,0.00,0.00,7,-12.64,0.00,0.00
2392015,1524,0.00000,0.00000,0.00,0.00,7,-12.64,0.00,0.00
2392015,1524,0.00000,0.00000,0.00,0.00,7,-12.64,0.00,0.00
2392015,1524,0.00000,0.00000,0.00,0.00,7,-12.64,0.00,0.00
2392015,1524,0.00000,0.00000,0.00,0.00,7,-14.36,0.00,0.00
2392015,1524,0.00000,0.00000,0.00,0.00,7,-14.36,0.00,0.00
2392015,1524,0.00000,0.00000,0.00,0.00,7,-14.90,0.00,0.00
2392015,1524,0.00000,0.00000,0.00,0.00,7,-14.90,0.00,0.00
2392015,1525,0.00000,0.00000,0.00,0.00,7,-14.90,0.00,0.00
2392015,1525,0.00000,0.00000,0.00,0.00,7,-15.71,0.00,0.00
2392015,1525,0.00000,0.00000,0.00,0.00,7,-17.75,0.00,0.00
2392015,1525,0.00000,0.00000,0.00,0.00,7,-17.75,0.00,0.00
2392015,1525,0.00000,0.00000,0.00,0.00,7,-17.75,0.00,0.00
2392015,1525,-34.85061,-7.14096,20.61,0.00,7,-17.75,0.00,0.00
2392015,1525,-34.85061,-7.14096,20.61,0.00,7,-17.75,0.00,0.00
2392015,1526,-34.85061,-7.14096,20.61,130.50,6,-17.75,0.00,0.00
2392015,1526,-34.85061,-7.14096,20.61,130.50,6,-17.75,0.00,0.00
2392015,1526,-34.85061,-7.14096,20.61,130.50,6,-17.75,0.00,0.00
2392015,1526,-34.85061,-7.14096,20.61,130.50,6,-17.75,0.00,0.00
2392015,1526,-34.85061,-7.14096,20.61,130.50,6,-17.75,0.00,0.00
2392015,1526,-34.85061,-7.14096,20.61,130.50,6,-17.75,0.00,0.00
2392015,1526,-34.85061,-7.14096,20.61,130.50,6,-17.75,0.00,0.00
2392015,1526,-34.85065,-7.14094,14.54,130.50,6,-17.75,0.00,0.00
2392015,1527,-34.85065,-7.14094,14.54,130.50,6,-17.75,0.00,0.00
2392015,1527,-34.85065,-7.14094,14.54,127.00,7,-17.75,0.00,0.00
2392015,1527,-34.85065,-7.14094,14.54,127.00,7,-17.75,0.00,0.00
2392015,1527,-34.85065,-7.14094,14.54,127.00,7,-17.75,0.00,0.00
2392015,1527,-34.85065,-7.14094,14.54,127.00,7,-18.68,0.00,0.00
2392015,1527,-34.85065,-7.14094,14.54,127.00,7,-18.68,0.00,0.00
2392015,1527,-34.85065,-7.14094,14.54,127.00,7,-18.68,0.00,0.00
2392015,1527,-34.85065,-7.14094,14.54,127.00,7,-18.68,0.00,0.00
2392015,1528,-34.85070,-7.14094,9.02,127.00,7,-18.68,0.00,0.00
2392015,1528,-34.85070,-7.14094,9.02,127.00,7,-18.68,0.00,0.00
2392015,1528,-34.85070,-7.14094,9.02,105.00,8,-18.68,0.00,0.00
2392015,1528,-34.85070,-7.14094,9.02,105.00,8,-18.68,0.00,0.00
2392015,1528,-34.85070,-7.14094,9.02,105.00,8,-18.68,0.00,0.00
2392015,1528,-34.85070,-7.14094,9.02,105.00,8,-18.68,0.00,0.00
2392015,1528,-34.85070,-7.14094,9.02,105.00,8,-18.68,0.00,0.00
2392015,1528,-34.85070,-7.14094,9.02,105.00,8,-18.68,0.00,0.00
2392015,1528,-34.85070,-7.14094,9.02,105.00,8,-18.68,0.00,0.00
2392015,1529,-34.85072,-7.14096,13.85,105.00,8,-18.68,0.00,0.00
2392015,1529,-34.85072,-7.14096,13.85,105.00,8,-19.21,0.00,0.05
2392015,1529,-34.85072,-7.14096,13.85,100.60,7,-19.21,0.00,0.05
2392015,1529,-34.85072,-7.14096,13.85,100.60,7,-19.21,0.00,0.05
2392015,1529,-34.85072,-7.14096,13.85,100.60,7,-19.21,0.68,0.05
2392015,1529,-34.85072,-7.14096,13.85,100.60,7,-19.21,0.68,0.05
