DiaMesAno,HoraMinutosSegundos,Latitude,Longitude,Velocidade,Altitude,Satelites,GyroX,GyroY,GyroZ,AccX,AccY
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.61,5.50,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.81,5.49,0.00,0.09,-0.00
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.42,5.49,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.35,5.35,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.32,5.55,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.42,5.43,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.47,5.34,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.37,5.42,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.45,5.46,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.48,5.36,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.38,5.30,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.45,5.54,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.61,5.39,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.33,5.43,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,179.42,5.48,0.00,0.09,-0.01
2015-11-5,18-11-36,0.00000,0.00000,0.00,0.00,0,177.56,1.06,0.03,0.02,-0.04
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,178.03,2.49,0.03,0.04,-0.03
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,-177.97,3.98,-0.06,0.06,0.03
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,-168.26,-6.89,-0.12,-0.12,0.20
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,179.28,8.48,-0.17,0.16,-0.01
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,160.62,16.79,-0.24,0.33,-0.36
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,142.16,21.51,-0.17,0.49,-0.77
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,142.85,21.54,0.31,0.47,-0.72
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,-163.90,0.23,1.54,0.00,0.28
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,-126.78,-7.45,2.21,-0.17,1.05
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,-164.82,7.02,1.28,0.16,0.34
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,154.99,27.28,-0.08,0.61,-0.50
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,135.19,27.08,-0.34,0.73,-1.01
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,168.73,18.42,0.69,0.48,-0.28
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,-150.21,-2.24,1.95,-0.05,0.66
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,-135.81,-6.60,2.05,-0.17,1.00
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,-151.44,12.30,0.98,0.24,0.53
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,149.64,27.80,-0.15,0.59,-0.57
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,138.90,32.46,0.21,0.69,-0.71
2015-11-5,18-11-37,0.00000,0.00000,0.00,0.00,0,-154.23,20.43,1.79,0.40,0.46
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,-163.53,12.99,2.59,0.30,0.37
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,169.27,30.31,1.16,0.62,-0.20
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,134.46,28.75,0.04,0.79,-1.03
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,178.82,15.66,1.00,0.27,-0.02
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,-145.98,-4.55,2.20,-0.11,0.81
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,-129.28,-0.52,1.95,-0.01,1.08
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,152.89,30.24,0.03,0.63,-0.49
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,128.16,31.18,-0.10,0.81,-1.05
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,-163.97,29.15,1.46,0.54,0.27
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,-135.79,17.19,2.58,0.37,0.84
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,-179.16,40.26,1.13,0.77,0.01
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,143.26,40.50,-0.04,0.97,-0.68
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,151.33,34.51,1.17,0.63,-0.44
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,-144.55,6.85,2.61,0.14,0.66
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,-124.32,-3.10,3.04,-0.08,1.25
2015-11-5,18-11-38,0.00000,0.00000,0.00,0.00,0,-153.05,15.37,2.07,0.29,0.48
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,153.26,35.48,0.52,0.75,-0.47
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,133.26,30.34,-0.25,0.76,-0.95
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,159.09,28.26,0.45,0.52,-0.34
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,-147.51,-10.02,1.83,-0.18,0.55
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,-143.24,-1.50,1.58,-0.03,0.67
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,-173.27,21.47,0.54,0.36,0.11
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,137.85,29.54,-0.53,0.71,-0.84
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,130.05,27.86,-0.78,0.74,-1.07
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,152.30,27.36,0.22,0.52,-0.47
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,-142.60,-2.74,1.55,-0.06,0.70
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,-154.36,10.81,1.39,0.20,0.46
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,156.68,31.31,0.07,0.63,-0.41
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,128.73,36.02,-0.54,1.07,-1.15
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,142.37,34.53,0.11,0.76,-0.68
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,-164.01,15.52,1.47,0.26,0.26
2015-11-5,18-11-39,0.00000,0.00000,0.00,0.00,0,-128.58,-9.36,2.57,-0.23,1.10
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,-133.09,-3.31,2.01,-0.08,0.99
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,178.00,30.15,0.49,0.52,-0.03
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,149.76,42.65,-0.48,0.98,-0.54
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,147.02,36.07,-0.23,0.80,-0.60
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,177.06,21.97,0.84,0.40,-0.05
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,-145.69,-3.27,2.21,-0.07,0.67
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,-119.32,-5.73,2.52,-0.14,1.21
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,-140.72,6.66,1.84,0.12,0.66
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,169.48,28.31,0.65,0.48,-0.16
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,145.94,28.71,-0.08,0.60,-0.62
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,169.90,19.72,1.12,0.34,-0.17
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,-136.69,-0.12,2.62,-0.00,0.88
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,-146.00,11.17,2.73,0.22,0.61
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,165.33,31.78,1.33,0.59,-0.24
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,156.77,34.69,0.44,0.73,-0.42
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,145.09,28.61,0.72,0.64,-0.67
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,169.49,24.47,1.97,0.44,-0.17
2015-11-5,18-11-40,0.00000,0.00000,0.00,0.00,0,-138.63,-2.45,3.47,-0.06,0.88
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,-136.53,-0.13,3.64,-0.00,0.98
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,-157.72,19.17,2.48,0.36,0.39
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,143.11,33.29,1.20,0.81,-0.74
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,128.44,28.04,0.76,0.81,-1.19
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,143.70,31.78,1.98,0.70,-0.67
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,-144.88,9.90,3.89,0.19,0.64
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,-113.56,-1.33,4.36,-0.03,1.29
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,-145.99,31.22,2.74,0.51,0.48
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,135.00,40.23,1.19,0.95,-0.79
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,126.18,34.21,1.01,1.00,-1.19
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,158.07,32.55,2.39,0.63,-0.37
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,-136.21,5.51,3.81,0.11,0.79
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,-146.82,21.77,2.52,0.46,0.64
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,150.16,37.59,0.76,1.10,-0.71
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,111.57,39.37,0.21,1.22,-1.38
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,129.24,45.58,1.36,1.09,-0.83
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,-156.26,15.43,3.23,0.37,0.54
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,-108.69,-14.06,4.09,-0.33,1.24
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,-106.66,-7.07,3.38,-0.19,1.48
2015-11-5,18-11-41,0.00000,0.00000,0.00,0.00,0,-120.23,15.82,1.83,0.32,0.98
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,147.58,45.60,0.08,1.02,-0.54
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,119.81,42.02,-0.44,1.35,-1.30
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,143.52,48.76,0.81,1.41,-0.74
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,-157.56,22.17,3.01,0.64,0.60
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,-98.41,-16.86,4.40,-0.39,1.27
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,-107.52,-2.16,3.63,-0.06,1.60
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,-151.08,39.88,1.49,0.89,0.52
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,128.52,56.40,-0.54,1.48,-0.77
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,106.47,48.19,-0.14,1.65,-1.41
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,174.23,42.67,2.25,1.08,-0.12
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,-129.64,1.53,3.05,0.03,0.91
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,-124.56,20.38,1.25,0.57,1.27
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,169.66,49.21,-1.03,1.32,-0.21
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,125.46,50.72,-2.21,1.70,-1.13
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,119.50,49.29,-1.21,1.67,-1.25
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,170.68,45.60,0.81,1.15,-0.18
2015-11-5,18-11-42,0.00000,0.00000,0.00,0.00,0,-147.97,3.19,2.72,0.09,0.88
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,-150.97,27.68,2.10,0.70,0.65
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,151.11,42.30,0.12,1.32,-0.70
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,127.54,37.66,-1.10,1.34,-1.38
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,148.60,33.57,0.31,1.07,-0.84
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,-155.10,31.64,2.49,0.80,0.55
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,-60.75,23.72,4.43,0.41,0.81
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,-47.24,6.97,4.95,0.23,1.37
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,-50.98,27.67,3.53,0.64,0.94
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,142.81,67.45,1.07,0.97,-0.24
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,86.17,45.93,-0.69,1.11,-1.07
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,105.31,28.60,-0.85,0.88,-1.56
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,147.03,21.06,0.27,0.46,-0.65
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,-178.30,18.65,1.65,0.40,0.03
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,55.93,46.74,2.12,0.50,-0.39
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,-105.10,22.94,2.20,0.13,0.30
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,-113.10,3.28,2.39,0.04,0.69
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,-143.28,-3.83,2.46,-0.05,0.47
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,-151.86,3.26,2.30,0.06,0.46
2015-11-5,18-11-43,0.00000,0.00000,0.00,0.00,0,-176.70,13.41,1.94,0.15,0.04
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,179.76,4.27,1.61,0.09,-0.00
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-169.00,10.86,1.27,0.30,0.30
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-164.17,17.41,0.61,0.34,0.29
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-112.10,0.55,-0.45,0.01,0.59
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-81.18,-13.55,-0.65,-0.15,0.63
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-77.10,-14.24,-0.81,-0.20,0.77
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-67.00,-14.49,-0.95,-0.20,0.72
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-68.96,-14.75,-0.75,-0.23,0.83
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-74.96,-12.38,-0.23,-0.18,0.79
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-104.64,-6.34,0.48,-0.09,0.75
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-129.50,3.33,0.75,0.05,0.70
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-159.59,13.29,0.18,0.18,0.27
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-176.42,18.49,0.01,0.28,0.05
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,177.84,18.54,-0.04,0.31,-0.03
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-178.19,17.33,-0.08,0.29,0.03
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-173.88,16.05,-0.08,0.31,0.11
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,-175.61,17.42,-0.03,0.30,0.07
2015-11-5,18-11-44,0.00000,0.00000,0.00,0.00,0,179.14,13.79,0.05,0.24,-0.01
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,-179.61,12.88,0.15,0.22,0.01
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,-177.84,11.64,0.25,0.21,0.04
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,178.78,12.79,0.30,0.21,-0.02
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,-178.17,9.98,0.34,0.18,0.03
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,-178.10,9.68,0.35,0.17,0.03
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,-179.97,5.48,0.33,0.10,0.00
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,179.90,5.51,0.33,0.09,-0.00
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,179.83,7.12,0.34,0.12,-0.00
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,179.32,7.01,0.34,0.12,-0.01
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,-178.21,7.00,0.27,0.12,0.03
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,-179.46,6.30,0.29,0.11,0.01
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,178.61,5.68,0.51,0.09,-0.02
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,177.52,5.34,0.64,0.09,-0.04
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,177.44,6.24,0.58,0.10,-0.04
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,178.97,6.16,0.54,0.10,-0.02
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,177.32,6.57,0.53,0.11,-0.04
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,177.11,6.25,0.54,0.10,-0.05
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,178.08,6.09,0.54,0.10,-0.03
2015-11-5,18-11-45,0.00000,0.00000,0.00,0.00,0,172.26,7.27,0.24,0.12,-0.13
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-176.92,-0.58,-0.20,-0.01,0.05
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-178.40,1.62,0.06,0.03,0.03
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-178.23,4.89,0.55,0.08,0.03
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,176.93,9.31,0.49,0.15,-0.05
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-171.80,7.20,0.50,0.15,0.17
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-178.62,8.32,0.62,0.17,0.03
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-177.45,3.68,0.87,0.09,0.06
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-169.31,-2.45,1.29,-0.05,0.21
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-160.01,-15.45,1.57,-0.24,0.29
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-131.08,-26.09,1.59,-0.28,0.43
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-96.47,-33.89,1.49,-0.30,0.45
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-32.40,-31.92,1.08,-0.28,0.24
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-13.78,-28.02,0.77,-0.31,0.14
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-7.26,-20.98,0.53,-0.30,0.10
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-5.25,-12.46,0.41,-0.19,0.08
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-3.27,-24.18,0.27,-0.41,0.05
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-2.81,-19.22,0.18,-0.32,0.05
2015-11-5,18-11-46,0.00000,0.00000,0.00,0.00,0,-15.05,-24.69,0.40,-0.38,0.22
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-14.56,-24.80,0.70,-0.37,0.20
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-16.24,-22.78,0.90,-0.36,0.24
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-7.28,-16.79,1.03,-0.27,0.11
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-12.77,-9.10,0.89,-0.15,0.21
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-10.73,-15.38,1.06,-0.26,0.17
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-16.00,-25.16,1.46,-0.37,0.22
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-0.41,-28.80,1.42,-0.47,0.01
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-3.07,-24.28,1.26,-0.40,0.05
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-6.92,-23.57,1.24,-0.38,0.11
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-5.11,-18.27,1.19,-0.31,0.08
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-3.03,-17.12,1.07,-0.29,0.05
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-2.95,-13.92,1.04,-0.24,0.05
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,-2.02,-12.66,1.03,-0.22,0.03
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,0.67,-11.65,1.04,-0.21,-0.01
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,2.09,-13.62,1.06,-0.25,-0.04
2015-11-5,18-11-47,0.00000,0.00000,0.00,0.00,0,2.30,-15.78,1.08,-0.30,-0.04
2015-11-5,18-11-48,0.00000,0.00000,0.00,0.00,0,-17.53,-24.40,1.48,-0.41,0.27
2015-11-5,18-11-48,0.00000,0.00000,0.00,0.00,0,-22.00,-44.65,2.10,-0.55,0.21
2015-11-5,18-11-48,0.00000,0.00000,0.00,0.00,0,-44.55,-43.60,2.56,-0.56,0.42
2015-11-5,18-11-48,0.00000,0.00000,0.00,0.00,0,-45.27,-33.47,2.94,-0.44,0.48
2015-11-5,18-11-48,0.00000,0.00000,0.00,0.00,0,-63.70,-37.90,3.38,-0.46,0.53
2015-11-5,18-11-48,0.00000,0.00000,0.00,0.00,0,-77.56,-35.52,3.91,-0.42,0.57
