DiaMesAno,HoraMinutosSegundos,Latitude,Longitude,Velocidade,Altitude,Satelites,GyroX,GyroY,GyroZ,AccX,AccY
2015-11-6,18-5-38,1804.63670,,0.00,4.00,0,160.18,76.34,-30.72,1.12,-0.09
2015-11-6,18-5-38,1804.63670,,0.00,4.00,0,169.21,72.88,-30.67,1.03,-0.06
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,166.96,69.47,-30.63,1.02,-0.09
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,165.68,74.19,-30.58,1.01,-0.07
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,162.43,79.66,-30.53,1.03,-0.06
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,168.21,73.68,-30.45,1.06,-0.06
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,167.70,74.47,-30.41,1.06,-0.06
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,176.25,72.07,-30.35,1.03,-0.02
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,177.09,70.11,-30.26,1.02,-0.02
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,-179.94,69.68,-30.19,1.02,0.00
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,175.81,66.85,-30.12,1.06,-0.03
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,178.44,66.71,-30.05,1.08,-0.01
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,-179.48,70.89,-29.98,1.10,0.00
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,-173.97,74.50,-29.90,1.13,0.03
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,-176.64,75.61,-29.80,1.10,0.02
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,176.91,74.70,-29.69,1.03,-0.02
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,163.81,70.62,-29.55,0.95,-0.09
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,164.07,70.08,-29.49,0.96,-0.10
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,168.07,69.41,-29.43,0.99,-0.08
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,170.53,75.22,-29.36,0.98,-0.04
2015-11-6,18-5-39,1804.63670,,0.00,4.00,0,175.60,81.59,-29.28,1.01,-0.01
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,150.05,78.18,-29.21,1.05,-0.11
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,153.07,72.62,-29.15,1.03,-0.15
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,162.89,79.24,-29.07,1.03,-0.06
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,176.94,69.13,-29.03,1.03,-0.02
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,176.21,63.94,-29.01,1.05,-0.03
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,175.45,67.15,-28.98,1.03,-0.03
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,-175.08,67.81,-28.94,1.01,0.04
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,-169.95,74.54,-28.92,1.02,0.05
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,-166.31,74.12,-28.87,1.00,0.07
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,172.50,70.54,-28.76,1.05,-0.05
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,172.47,70.35,-28.70,1.06,-0.05
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,175.60,72.82,-28.65,1.05,-0.02
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,178.74,73.67,-28.59,1.02,-0.01
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,175.14,75.14,-28.55,1.01,-0.02
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,171.21,73.42,-28.50,0.98,-0.04
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,170.00,74.93,-28.46,0.98,-0.05
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,178.13,74.34,-28.43,1.01,-0.01
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,178.04,73.59,-28.41,1.04,-0.01
2015-11-6,18-5-40,1804.63670,,0.00,4.00,0,-175.43,73.95,-28.39,1.05,0.02
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-163.90,74.22,-28.36,1.10,0.09
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-165.35,74.80,-28.32,1.11,0.08
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-168.56,73.49,-28.27,1.08,0.06
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-166.78,73.09,-28.22,1.02,0.07
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-163.04,74.41,-28.16,1.01,0.08
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-170.27,73.41,-28.11,1.01,0.05
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-179.30,71.90,-28.07,0.99,0.00
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,172.17,69.49,-28.01,1.00,-0.05
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,169.53,71.19,-27.97,1.04,-0.06
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,173.87,75.24,-27.96,1.08,-0.03
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,177.14,76.38,-27.96,1.09,-0.01
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-175.01,75.12,-27.97,1.07,0.02
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-173.68,73.51,-27.97,1.04,0.03
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-170.61,73.95,-27.98,1.03,0.05
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-172.78,72.70,-27.98,1.02,0.04
2015-11-6,18-5-41,1804.63670,,0.00,4.00,0,-172.14,70.16,-27.97,1.00,0.05
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-171.29,70.12,-27.95,0.98,0.05
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-174.57,69.59,-27.92,0.99,0.03
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-178.12,70.72,-27.90,1.00,0.01
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-179.68,71.91,-27.87,1.02,0.00
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,178.86,71.31,-27.87,1.03,-0.01
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,178.18,71.01,-27.87,1.03,-0.01
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-175.91,73.67,-27.87,1.04,0.02
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-175.39,71.01,-27.87,1.03,0.03
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-176.26,68.35,-27.87,1.00,0.03
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-179.34,65.31,-27.87,0.98,0.01
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,177.84,65.03,-27.87,0.96,-0.02
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,175.92,68.05,-27.87,0.98,-0.03
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-179.75,69.78,-27.87,0.99,0.00
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,179.84,67.52,-27.87,0.99,-0.00
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-178.44,67.48,-27.87,0.99,0.01
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-179.50,67.01,-27.87,0.98,0.00
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-177.87,66.96,-27.87,0.98,0.02
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,-178.94,66.90,-27.87,0.98,0.01
2015-11-6,18-5-42,1804.63670,,0.00,4.00,0,179.99,68.25,-27.87,0.99,-0.00
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,175.83,69.21,-27.87,0.99,-0.03
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-179.70,69.71,-27.87,0.99,0.00
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-179.27,69.06,-27.87,1.00,0.00
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-179.04,69.54,-27.87,1.02,0.01
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-178.97,68.51,-27.87,1.00,0.01
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-179.24,67.25,-27.87,0.99,0.01
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,179.00,68.13,-27.87,1.00,-0.01
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-177.40,68.34,-27.87,1.00,0.02
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-174.97,67.31,-27.87,0.99,0.04
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,179.21,69.02,-27.87,0.99,-0.01
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-175.09,67.95,-27.87,0.99,0.03
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-178.63,68.01,-27.87,0.98,0.01
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,172.84,69.48,-27.87,0.99,-0.05
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,174.62,69.51,-27.87,0.99,-0.03
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-175.36,68.48,-27.87,0.99,0.03
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-179.99,68.79,-27.87,1.00,0.00
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-175.85,66.50,-27.87,0.99,0.03
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,176.75,67.07,-27.87,0.98,-0.02
2015-11-6,18-5-43,1804.63670,,0.00,4.00,0,-178.72,65.73,-27.87,0.97,0.01
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,175.17,66.42,-27.87,0.98,-0.04
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,175.07,67.43,-27.87,1.00,-0.04
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,-175.78,68.30,-27.87,0.99,0.03
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,-176.25,67.64,-27.87,0.97,0.03
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,177.93,68.07,-27.87,0.98,-0.01
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,176.78,67.56,-27.87,0.98,-0.02
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,175.27,67.90,-27.87,0.98,-0.03
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,179.38,66.14,-27.87,0.98,-0.00
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,174.11,68.73,-27.87,0.99,-0.04
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,177.64,69.02,-27.87,1.00,-0.02
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,-177.71,66.15,-27.87,0.99,0.02
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,177.15,67.10,-27.87,0.98,-0.02
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,174.78,67.13,-27.87,0.98,-0.04
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,179.28,67.26,-27.87,0.98,-0.01
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,177.73,67.46,-27.87,0.99,-0.02
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,-179.52,66.39,-27.87,0.98,0.00
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,178.04,67.48,-27.87,0.98,-0.01
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,-174.69,68.25,-27.87,0.98,0.04
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,-176.73,66.43,-27.87,0.96,0.02
2015-11-6,18-5-44,1804.63670,,0.00,4.00,0,175.15,65.18,-27.87,0.99,-0.04
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,-178.86,63.29,-27.87,0.99,0.01
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,-178.78,62.68,-27.87,0.98,0.01
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,179.07,62.65,-27.87,0.98,-0.01
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,179.52,63.72,-27.87,1.00,-0.00
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,-177.63,66.88,-27.87,0.99,0.02
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,178.18,64.81,-27.87,0.98,-0.01
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,177.21,64.55,-27.87,0.99,-0.02
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,179.04,65.57,-27.87,0.99,-0.01
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,178.05,65.36,-27.87,0.99,-0.02
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,179.75,66.63,-27.87,0.99,-0.00
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,179.87,66.26,-27.87,0.98,-0.00
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,177.83,66.82,-27.87,0.99,-0.02
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,177.56,67.25,-27.87,1.00,-0.02
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,178.38,68.96,-27.87,1.00,-0.01
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,179.80,66.68,-27.87,0.99,-0.00
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,176.91,67.62,-27.87,1.00,-0.02
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,179.04,66.48,-27.87,0.99,-0.01
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,177.79,68.35,-27.87,1.00,-0.02
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,177.42,65.79,-27.85,0.96,-0.02
2015-11-6,18-5-45,1804.63670,,0.00,4.00,0,175.64,68.91,-27.82,1.00,-0.03
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,178.46,71.96,-27.79,1.00,-0.01
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,-179.47,69.91,-27.79,1.01,0.00
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,-178.73,71.16,-27.79,1.00,0.01
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,-178.04,71.25,-27.79,1.00,0.01
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,-177.99,68.38,-27.79,0.98,0.01
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,-178.38,69.07,-27.79,0.99,0.01
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,-172.73,71.94,-27.79,0.98,0.04
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,-176.39,73.43,-27.79,0.98,0.02
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,179.28,69.69,-27.79,0.97,-0.00
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,178.43,65.88,-27.79,0.98,-0.01
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,177.16,64.16,-27.79,0.98,-0.02
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,179.74,65.61,-27.79,0.99,-0.00
2015-11-6,18-5-46,1804.63670,,0.00,4.00,0,-179.07,67.08,-27.79,0.99,0.01
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,-179.80,66.89,-27.79,0.99,0.00
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,-179.90,67.04,-27.79,0.99,0.00
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,-177.53,67.01,-27.79,0.98,0.02
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,178.24,67.45,-27.79,0.98,-0.01
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,178.80,68.12,-27.79,0.98,-0.01
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,178.28,67.93,-27.79,0.98,-0.01
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,176.91,67.71,-27.79,0.98,-0.02
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,177.91,67.72,-27.79,0.98,-0.01
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,-179.93,68.16,-27.79,0.99,0.00
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,-179.10,68.49,-27.79,0.99,0.01
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,-179.30,67.19,-27.79,0.98,0.00
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,177.89,67.33,-27.79,0.98,-0.02
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,-179.14,67.54,-27.79,0.99,0.01
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,-177.05,67.86,-27.79,0.99,0.02
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,-177.16,67.45,-27.79,0.98,0.02
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,-176.64,67.42,-27.79,0.97,0.02
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,179.75,67.18,-27.79,0.98,-0.00
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,179.60,67.38,-27.79,0.98,-0.00
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,-178.82,67.75,-27.79,0.99,0.01
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,178.15,67.21,-27.79,0.99,-0.01
2015-11-6,18-5-47,1804.63670,,0.00,4.00,0,178.78,67.42,-27.79,0.98,-0.01
2015-11-6,18-5-48,1804.63670,,0.00,4.00,0,179.94,67.63,-27.79,0.97,-0.00
2015-11-6,18-5-48,1804.63670,,0.00,4.00,0,179.13,67.74,-27.79,0.98,-0.01
